0,0.0,0.0,-0.16981132075471697,-0.1179245283018868,-0.32075471698113206,-0.2830188679245283,-0.38207547169811323,-0.42924528301886794,-0.28773584905660377,-0.5235849056603774,-0.29245283018867924,-0.5283018867924528,-0.3915094339622642,-0.75,-0.46226415094339623,-0.8773584905660378,-0.5,-1.0,-0.16037735849056603,-0.5235849056603774,-0.22641509433962265,-0.6650943396226415,-0.2688679245283019,-0.45754716981132076,-0.24528301886792453,-0.3632075471698113,-0.02830188679245283,-0.4716981132075472,-0.10849056603773585,-0.5141509433962265,-0.1509433962264151,-0.32547169811320753,-0.12264150943396226,-0.2783018867924528,0.09433962264150944,-0.3867924528301887,0.014150943396226415,-0.3867924528301887,-0.0330188679245283,-0.25943396226415094,-0.009433962264150943,-0.2358490566037736
0,0.0,0.0,-0.16901408450704225,-0.11267605633802817,-0.3192488262910798,-0.28169014084507044,-0.3755868544600939,-0.41784037558685444,-0.2863849765258216,-0.5164319248826291,-0.29577464788732394,-0.5305164319248826,-0.39436619718309857,-0.7511737089201878,-0.4647887323943662,-0.8779342723004695,-0.5023474178403756,-1.0,-0.15492957746478872,-0.5211267605633803,-0.22065727699530516,-0.6619718309859155,-0.25821596244131456,-0.45539906103286387,-0.24413145539906103,-0.3615023474178404,-0.023474178403755867,-0.4694835680751174,-0.09859154929577464,-0.5070422535211268,-0.14553990610328638,-0.3192488262910798,-0.12206572769953052,-0.27230046948356806,0.09389671361502347,-0.38497652582159625,0.018779342723004695,-0.38497652582159625,-0.03286384976525822,-0.25821596244131456,-0.018779342723004695,-0.2300469483568075
0,0.0,0.0,-0.16822429906542055,-0.10747663551401869,-0.3177570093457944,-0.27102803738317754,-0.37383177570093457,-0.4158878504672897,-0.2850467289719626,-0.5046728971962616,-0.2897196261682243,-0.5327102803738317,-0.3878504672897196,-0.7523364485981309,-0.45794392523364486,-0.8785046728971962,-0.49065420560747663,-1.0,-0.1542056074766355,-0.5280373831775701,-0.21962616822429906,-0.6728971962616822,-0.2523364485981308,-0.4672897196261682,-0.2336448598130841,-0.3691588785046729,-0.018691588785046728,-0.4766355140186916,-0.09345794392523364,-0.5093457943925234,-0.14018691588785046,-0.32710280373831774,-0.11682242990654206,-0.2803738317757009,0.102803738317757,-0.3878504672897196,0.028037383177570093,-0.37850467289719625,-0.018691588785046728,-0.2616822429906542,-0.004672897196261682,-0.2383177570093458
0,0.0,0.0,-0.16055045871559634,-0.10550458715596331,-0.30275229357798167,-0.2706422018348624,-0.3669724770642202,-0.41284403669724773,-0.2706422018348624,-0.4954128440366973,-0.28440366972477066,-0.5229357798165137,-0.38073394495412843,-0.7477064220183486,-0.44495412844036697,-0.8761467889908257,-0.47706422018348627,-1.0,-0.14678899082568808,-0.518348623853211,-0.2018348623853211,-0.6605504587155964,-0.23394495412844038,-0.45871559633027525,-0.22018348623853212,-0.3623853211009174,-0.013761467889908258,-0.46788990825688076,-0.08256880733944955,-0.4908256880733945,-0.12385321100917432,-0.3165137614678899,-0.10550458715596331,-0.26605504587155965,0.10091743119266056,-0.3853211009174312,0.03669724770642202,-0.37155963302752293,-0.01834862385321101,-0.24770642201834864,-0.013761467889908258,-0.22018348623853212
0,0.0,0.0,-0.1651376146788991,-0.11009174311926606,-0.3073394495412844,-0.27522935779816515,-0.3623853211009174,-0.41743119266055045,-0.27522935779816515,-0.5091743119266054,-0.28440366972477066,-0.5275229357798165,-0.3761467889908257,-0.7522935779816514,-0.44495412844036697,-0.8761467889908257,-0.481651376146789,-1.0,-0.14678899082568808,-0.5229357798165137,-0.2018348623853211,-0.6605504587155964,-0.24311926605504589,-0.4541284403669725,-0.22477064220183487,-0.3623853211009174,-0.013761467889908258,-0.4724770642201835,-0.0779816513761468,-0.4954128440366973,-0.12844036697247707,-0.3073394495412844,-0.10550458715596331,-0.2706422018348624,0.10091743119266056,-0.3853211009174312,0.03211009174311927,-0.37155963302752293,-0.01834862385321101,-0.24770642201834864,-0.0045871559633027525,-0.22935779816513763
0,0.0,0.0,-0.1583710407239819,-0.10407239819004525,-0.3031674208144796,-0.27149321266968324,-0.36199095022624433,-0.4117647058823529,-0.27149321266968324,-0.497737556561086,-0.2850678733031674,-0.5339366515837104,-0.37104072398190047,-0.751131221719457,-0.43891402714932126,-0.8778280542986425,-0.47058823529411764,-1.0,-0.14479638009049775,-0.5384615384615384,-0.19909502262443438,-0.6561085972850679,-0.23529411764705882,-0.4434389140271493,-0.21266968325791855,-0.3574660633484163,-0.00904977375565611,-0.48868778280542985,-0.08144796380090498,-0.48868778280542985,-0.12669683257918551,-0.3031674208144796,-0.10407239819004525,-0.2669683257918552,0.1085972850678733,-0.40271493212669685,0.03167420814479638,-0.35294117647058826,-0.01809954751131222,-0.22624434389140272,0.0,-0.21266968325791855
0,0.0,0.0,-0.16216216216216217,-0.1036036036036036,-0.30180180180180183,-0.2702702702702703,-0.35585585585585583,-0.4144144144144144,-0.2747747747747748,-0.5045045045045045,-0.27927927927927926,-0.5315315315315315,-0.36486486486486486,-0.7522522522522522,-0.43243243243243246,-0.8783783783783784,-0.46396396396396394,-1.0,-0.13963963963963963,-0.536036036036036,-0.19369369369369369,-0.6531531531531531,-0.23423423423423423,-0.44594594594594594,-0.21171171171171171,-0.36036036036036034,-0.0045045045045045045,-0.4864864864864865,-0.07657657657657657,-0.4864864864864865,-0.12162162162162163,-0.3063063063063063,-0.0990990990990991,-0.2747747747747748,0.11261261261261261,-0.4009009009009009,0.036036036036036036,-0.36036036036036034,-0.013513513513513514,-0.23423423423423423,0.0045045045045045045,-0.22522522522522523
0,0.0,0.0,-0.17050691244239632,-0.15207373271889402,-0.2995391705069124,-0.34101382488479265,-0.34101382488479265,-0.511520737327189,-0.24423963133640553,-0.6175115207373272,-0.2764976958525346,-0.5253456221198156,-0.37327188940092165,-0.7419354838709677,-0.42857142857142855,-0.8755760368663594,-0.45622119815668205,-1.0,-0.15668202764976957,-0.5161290322580645,-0.1935483870967742,-0.6820276497695853,-0.2304147465437788,-0.5391705069124424,-0.23963133640552994,-0.41935483870967744,-0.03225806451612903,-0.46543778801843316,-0.07373271889400922,-0.5668202764976958,-0.12903225806451613,-0.41935483870967744,-0.1382488479262673,-0.31797235023041476,0.08755760368663594,-0.3824884792626728,0.041474654377880185,-0.4608294930875576,-0.02304147465437788,-0.3548387096774194,-0.03686635944700461,-0.2764976958525346
0,0.0,0.0,-0.16744186046511628,-0.13953488372093023,-0.29767441860465116,-0.3302325581395349,-0.34418604651162793,-0.5069767441860465,-0.22790697674418606,-0.6093023255813953,-0.2744186046511628,-0.5255813953488372,-0.3674418604651163,-0.7395348837209302,-0.4232558139534884,-0.8744186046511628,-0.4511627906976744,-1.0,-0.14883720930232558,-0.5116279069767442,-0.19069767441860466,-0.6651162790697674,-0.23255813953488372,-0.5209302325581395,-0.2372093023255814,-0.4046511627906977,-0.023255813953488372,-0.4558139534883721,-0.06046511627906977,-0.5488372093023256,-0.12093023255813953,-0.4,-0.13023255813953488,-0.31627906976744186,0.09767441860465116,-0.3674418604651163,0.05581395348837209,-0.4325581395348837,-0.009302325581395349,-0.3302325581395349,-0.03255813953488372,-0.2558139534883721
0,0.0,0.0,-0.16,-0.1511111111111111,-0.2577777777777778,-0.3377777777777778,-0.27111111111111114,-0.49333333333333335,-0.2,-0.5955555555555555,-0.25333333333333335,-0.5333333333333333,-0.3466666666666667,-0.7377777777777778,-0.4,-0.8755555555555555,-0.43555555555555553,-1.0,-0.12,-0.52,-0.13333333333333333,-0.7511111111111111,-0.16444444444444445,-0.6,-0.17777777777777778,-0.4622222222222222,0.008888888888888889,-0.4622222222222222,-0.017777777777777778,-0.5733333333333334,-0.07111111111111111,-0.40444444444444444,-0.08888888888888889,-0.31555555555555553,0.11555555555555555,-0.36,0.08888888888888889,-0.4488888888888889,0.03111111111111111,-0.3377777777777778,0.0044444444444444444,-0.27111111111111114
